playerID,year,games,passYds,passTDs,ints,compPct,rec,recYds,recTDs,rshAtt,rshYds,rshTDs
00-0031062,2021,3,0.0,0.0,0.0,0.0,12.0,94.0,0.0,10.0,38.0,1.0
00-0031291,2014,10,0.0,0.0,0.0,0.0,5.0,91.0,0.0,3.0,30.0,0.0
00-0031291,2016,10,0.0,0.0,0.0,0.0,13.0,106.0,0.0,2.0,-6.0,0.0
00-0037240,2022,6,0.0,0.0,0.0,0.0,1.0,41.0,1.0,1.0,40.0,0.0
00-0037240,2023,12,0.0,0.0,0.0,0.0,24.0,354.0,2.0,3.0,29.0,1.0
00-0028068,2012,6,0.0,0.0,0.0,0.0,1.0,8.0,0.0,19.0,30.0,3.0
00-0031941,2015,16,0.0,0.0,0.0,0.0,59.0,608.0,2.0,2.0,2.0,0.0
00-0031941,2016,16,0.0,0.0,0.0,0.0,67.0,847.0,7.0,2.0,-2.0,0.0
00-0031941,2017,15,0.0,0.0,0.0,0.0,66.0,789.0,4.0,7.0,34.0,0.0
00-0031941,2018,9,0.0,0.0,0.0,0.0,29.0,388.0,2.0,4.0,30.0,0.0
00-0031941,2019,16,0.0,0.0,0.0,0.0,78.0,833.0,6.0,1.0,4.0,0.0
00-0031941,2020,12,43.0,1.0,0.0,1.0,59.0,699.0,7.0,1.0,14.0,0.0
00-0031941,2021,12,-1.0,0.0,0.0,0.0,51.0,489.0,2.0,0.0,0.0,0.0
00-0031941,2022,4,0.0,0.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,0.0
00-0031941,2023,7,0.0,0.0,0.0,0.0,16.0,159.0,1.0,0.0,0.0,0.0
00-0035806,2020,6,0.0,0.0,0.0,0.0,7.0,33.0,0.0,39.0,148.0,1.0
00-0035806,2021,10,0.0,0.0,0.0,0.0,23.0,157.0,0.0,16.0,68.0,1.0
00-0035806,2022,14,0.0,0.0,0.0,0.0,20.0,126.0,1.0,46.0,194.0,2.0
00-0035806,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031021,2015,5,0.0,0.0,0.0,0.0,9.0,111.0,0.0,0.0,0.0,0.0
00-0031021,2016,2,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
00-0031021,2017,2,0.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0
00-0027061,2012,13,0.0,0.0,0.0,0.0,44.0,524.0,4.0,0.0,0.0,0.0
00-0027061,2016,10,0.0,0.0,0.0,0.0,30.0,377.0,1.0,0.0,0.0,0.0
00-0027061,2019,14,0.0,0.0,0.0,0.0,43.0,705.0,9.0,0.0,0.0,0.0
00-0027061,2020,15,0.0,0.0,0.0,0.0,37.0,504.0,7.0,0.0,0.0,0.0
00-0027061,2021,16,0.0,0.0,0.0,0.0,48.0,568.0,6.0,0.0,0.0,0.0
00-0033106,2016,7,867.0,7.0,7.0,0.487,0.0,0.0,0.0,5.0,19.0,1.0
00-0033106,2017,15,3632.0,29.0,7.0,0.592,0.0,0.0,0.0,14.0,65.0,2.0
00-0033106,2018,16,4471.0,33.0,12.0,0.612,0.0,0.0,0.0,27.0,123.0,2.0
00-0033106,2019,16,4468.0,26.0,16.0,0.607,0.0,0.0,0.0,22.0,53.0,2.0
00-0033106,2020,15,3793.0,22.0,13.0,0.645,0.0,0.0,0.0,34.0,116.0,4.0
00-0033106,2021,14,2973.0,21.0,8.0,0.628,0.0,0.0,0.0,17.0,87.0,0.0
00-0033106,2022,17,4284.0,32.0,7.0,0.626,1.0,5.0,0.0,20.0,85.0,0.0
00-0033106,2023,17,4382.0,33.0,12.0,0.64,0.0,0.0,0.0,13.0,39.0,2.0
00-0038598,2023,3,140.0,0.0,1.0,0.542,0.0,0.0,0.0,3.0,16.0,0.0
00-0036755,2021,14,0.0,0.0,0.0,0.0,10.0,73.0,0.0,68.0,266.0,2.0
00-0029572,2012,7,0.0,0.0,0.0,0.0,22.0,310.0,2.0,2.0,11.0,0.0
00-0029572,2013,15,0.0,0.0,0.0,0.0,26.0,434.0,3.0,0.0,0.0,0.0
00-0029572,2014,15,0.0,0.0,0.0,0.0,42.0,588.0,2.0,5.0,71.0,0.0
00-0029572,2015,15,0.0,0.0,0.0,0.0,34.0,442.0,0.0,1.0,29.0,0.0
00-0029572,2016,4,0.0,0.0,0.0,0.0,11.0,67.0,1.0,0.0,0.0,0.0
00-0029572,2017,12,0.0,0.0,0.0,0.0,18.0,198.0,2.0,0.0,0.0,0.0
00-0029572,2018,16,0.0,0.0,0.0,0.0,43.0,449.0,1.0,2.0,39.0,0.0
00-0029572,2019,16,0.0,0.0,0.0,0.0,28.0,296.0,0.0,1.0,-7.0,0.0
00-0030300,2013,11,0.0,0.0,0.0,0.0,11.0,140.0,1.0,0.0,0.0,0.0
00-0030300,2014,12,0.0,0.0,0.0,0.0,22.0,229.0,2.0,0.0,0.0,0.0
00-0030300,2015,10,0.0,0.0,0.0,0.0,11.0,144.0,1.0,0.0,0.0,0.0
00-0030300,2016,6,0.0,0.0,0.0,0.0,11.0,187.0,1.0,0.0,0.0,0.0
00-0030300,2017,14,0.0,0.0,0.0,0.0,31.0,477.0,4.0,0.0,0.0,0.0
00-0030300,2018,10,0.0,0.0,0.0,0.0,14.0,166.0,5.0,0.0,0.0,0.0
00-0030300,2019,8,0.0,0.0,0.0,0.0,16.0,220.0,3.0,0.0,0.0,0.0
00-0035264,2019,3,7.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
00-0035264,2020,5,235.0,3.0,3.0,0.458,0.0,0.0,0.0,5.0,9.0,0.0
00-0035264,2022,3,609.0,4.0,3.0,0.589,0.0,0.0,0.0,14.0,84.0,0.0
00-0035264,2023,2,450.0,2.0,1.0,0.548,0.0,0.0,0.0,6.0,11.0,0.0
00-0031493,2015,4,0.0,0.0,0.0,0.0,6.0,27.0,0.0,17.0,52.0,0.0
00-0031382,2014,16,0.0,0.0,0.0,0.0,84.0,760.0,5.0,2.0,-4.0,0.0
00-0031382,2015,16,9.0,0.0,0.0,1.0,110.0,1159.0,5.0,18.0,113.0,1.0
00-0031382,2016,16,0.0,0.0,0.0,0.0,94.0,1138.0,4.0,5.0,17.0,0.0
00-0031382,2017,16,0.0,0.0,0.0,0.0,112.0,987.0,10.0,1.0,-7.0,0.0
00-0031382,2018,16,65.0,0.0,0.0,0.333,81.0,976.0,4.0,3.0,60.0,1.0
00-0031382,2019,16,0.0,0.0,0.0,0.0,83.0,1174.0,7.0,1.0,10.0,0.0
00-0031382,2020,15,74.0,1.0,0.0,1.0,72.0,840.0,3.0,4.0,12.0,1.0
00-0031382,2021,12,-1.0,0.0,0.0,0.0,52.0,583.0,2.0,6.0,40.0,2.0
00-0031382,2022,9,0.0,0.0,0.0,0.0,25.0,274.0,2.0,0.0,0.0,0.0
00-0037410,2023,1,0.0,0.0,0.0,0.0,3.0,12.0,0.0,1.0,1.0,0.0
00-0024324,2012,14,0.0,0.0,0.0,0.0,53.0,634.0,0.0,0.0,0.0,0.0
00-0024324,2013,15,0.0,0.0,0.0,0.0,38.0,437.0,2.0,0.0,0.0,0.0
00-0024324,2014,10,0.0,0.0,0.0,0.0,34.0,353.0,2.0,1.0,1.0,0.0
00-0024324,2015,10,0.0,0.0,0.0,0.0,15.0,119.0,0.0,0.0,0.0,0.0
00-0038492,2023,4,0.0,0.0,0.0,0.0,5.0,56.0,1.0,0.0,0.0,0.0
00-0023460,2012,5,216.0,2.0,2.0,0.561,0.0,0.0,0.0,4.0,31.0,0.0
00-0023460,2013,9,1918.0,13.0,8.0,0.542,0.0,0.0,0.0,13.0,108.0,0.0
00-0023460,2014,4,74.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,1.0,0.0
00-0033627,2018,12,0.0,0.0,0.0,0.0,22.0,259.0,3.0,0.0,0.0,0.0
00-0033627,2020,1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
00-0036278,2020,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,19.0,0.0
00-0035432,2019,4,0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0
00-0035432,2022,1,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
00-0025631,2012,16,0.0,0.0,0.0,0.0,31.0,203.0,1.0,18.0,63.0,0.0
00-0025631,2013,13,0.0,0.0,0.0,0.0,28.0,224.0,3.0,44.0,164.0,1.0
00-0022127,2012,16,0.0,0.0,0.0,0.0,110.0,1039.0,4.0,0.0,0.0,0.0
00-0022127,2013,16,0.0,0.0,0.0,0.0,73.0,851.0,8.0,0.0,0.0,0.0
00-0022127,2014,16,0.0,0.0,0.0,0.0,64.0,703.0,5.0,0.0,0.0,0.0
00-0022127,2015,16,0.0,0.0,0.0,0.0,77.0,713.0,4.0,0.0,0.0,0.0
00-0022127,2016,15,0.0,0.0,0.0,0.0,69.0,673.0,3.0,0.0,0.0,0.0
00-0022127,2017,16,0.0,0.0,0.0,0.0,63.0,560.0,5.0,0.0,0.0,0.0
00-0022127,2019,16,0.0,0.0,0.0,0.0,63.0,531.0,4.0,0.0,0.0,0.0
00-0022127,2020,10,0.0,0.0,0.0,0.0,13.0,69.0,2.0,0.0,0.0,0.0
00-0036259,2021,13,0.0,0.0,0.0,0.0,24.0,282.0,5.0,0.0,0.0,0.0
00-0036259,2022,16,0.0,0.0,0.0,0.0,35.0,416.0,1.0,0.0,0.0,0.0
00-0036259,2023,12,0.0,0.0,0.0,0.0,19.0,265.0,1.0,0.0,0.0,0.0
00-0027120,2012,2,0.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,14.0,0.0
00-0034426,2018,2,0.0,0.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0
00-0034426,2019,11,0.0,0.0,0.0,0.0,18.0,186.0,1.0,0.0,0.0,0.0
00-0034426,2020,9,0.0,0.0,0.0,0.0,6.0,48.0,1.0,1.0,2.0,0.0
00-0036997,2021,17,0.0,0.0,0.0,0.0,43.0,316.0,3.0,203.0,903.0,4.0
00-0036997,2022,4,0.0,0.0,0.0,0.0,16.0,76.0,0.0,47.0,204.0,0.0
00-0036997,2023,16,0.0,0.0,0.0,0.0,47.0,230.0,2.0,219.0,776.0,3.0
00-0031577,2015,16,0.0,0.0,0.0,0.0,45.0,343.0,3.0,137.0,514.0,2.0
00-0031577,2016,3,0.0,0.0,0.0,0.0,3.0,15.0,0.0,9.0,34.0,0.0
00-0031577,2017,16,0.0,0.0,0.0,0.0,46.0,250.0,2.0,153.0,591.0,4.0
00-0031577,2018,11,0.0,0.0,0.0,0.0,35.0,204.0,2.0,41.0,110.0,3.0
00-0031577,2019,3,0.0,0.0,0.0,0.0,1.0,9.0,0.0,10.0,36.0,1.0
00-0034499,2018,3,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0
00-0038543,2023,17,0.0,0.0,0.0,0.0,63.0,628.0,4.0,0.0,0.0,0.0
00-0031590,2015,9,0.0,0.0,0.0,0.0,7.0,90.0,0.0,50.0,189.0,1.0
00-0031590,2016,15,0.0,0.0,0.0,0.0,27.0,151.0,0.0,260.0,1272.0,8.0
00-0031590,2017,7,0.0,0.0,0.0,0.0,24.0,158.0,1.0,208.0,873.0,2.0
00-0031590,2018,4,0.0,0.0,0.0,0.0,5.0,20.0,0.0,46.0,186.0,3.0
00-0031590,2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0
00-0024226,2012,15,2783.0,21.0,14.0,0.539,0.0,0.0,0.0,25.0,248.0,0.0
00-0024226,2013,11,2495.0,25.0,12.0,0.601,0.0,0.0,0.0,15.0,124.0,0.0
00-0024226,2014,15,3597.0,30.0,18.0,0.614,0.0,0.0,0.0,26.0,204.0,2.0
00-0024226,2015,15,3511.0,25.0,11.0,0.605,0.0,0.0,0.0,31.0,207.0,1.0
00-0024226,2016,5,955.0,5.0,5.0,0.526,0.0,0.0,0.0,5.0,24.0,0.0
00-0024226,2017,14,2512.0,20.0,14.0,0.592,0.0,0.0,0.0,11.0,39.0,0.0
00-0039146,2023,16,0.0,0.0,0.0,0.0,64.0,795.0,8.0,12.0,119.0,2.0
00-0033006,2017,3,0.0,0.0,0.0,0.0,6.0,77.0,2.0,0.0,0.0,0.0
00-0033006,2020,2,0.0,0.0,0.0,0.0,7.0,58.0,0.0,0.0,0.0,0.0
00-0033006,2021,2,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0
00-0034331,2018,9,0.0,0.0,0.0,0.0,26.0,199.0,3.0,56.0,256.0,0.0
00-0034331,2019,13,35.0,0.0,1.0,0.8,47.0,305.0,1.0,66.0,175.0,1.0
00-0034331,2020,8,0.0,0.0,0.0,0.0,9.0,46.0,0.0,9.0,28.0,0.0
00-0034331,2021,2,0.0,0.0,0.0,0.0,3.0,14.0,0.0,5.0,9.0,0.0
00-0036613,2021,16,0.0,0.0,0.0,0.0,104.0,1015.0,6.0,2.0,3.0,1.0
00-0036613,2022,17,0.0,0.0,0.0,0.0,75.0,1356.0,8.0,3.0,26.0,0.0
00-0036613,2023,14,0.0,0.0,0.0,0.0,72.0,1014.0,5.0,3.0,12.0,0.0
00-0037228,2022,16,0.0,0.0,0.0,0.0,28.0,214.0,0.0,77.0,379.0,1.0
00-0037228,2023,17,0.0,0.0,0.0,0.0,61.0,370.0,0.0,149.0,784.0,4.0
00-0030805,2016,1,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0
00-0034207,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032436,2018,8,883.0,6.0,2.0,0.538,0.0,0.0,0.0,21.0,134.0,2.0
00-0032436,2019,3,639.0,4.0,4.0,0.539,1.0,6.0,0.0,21.0,152.0,1.0
00-0032436,2020,3,336.0,3.0,2.0,0.461,0.0,0.0,0.0,6.0,28.0,0.0
00-0032436,2022,7,95.0,1.0,0.0,0.636,1.0,4.0,0.0,20.0,75.0,0.0
00-0032227,2016,6,0.0,0.0,0.0,0.0,9.0,141.0,0.0,0.0,0.0,0.0
00-0032227,2017,10,0.0,0.0,0.0,0.0,9.0,142.0,2.0,0.0,0.0,0.0
00-0032227,2018,10,0.0,0.0,0.0,0.0,31.0,281.0,2.0,0.0,0.0,0.0
00-0032227,2019,8,0.0,0.0,0.0,0.0,14.0,114.0,1.0,0.0,0.0,0.0
00-0031001,2014,1,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0
00-0031001,2015,5,0.0,0.0,0.0,0.0,2.0,79.0,0.0,0.0,0.0,0.0
00-0031001,2016,10,0.0,0.0,0.0,0.0,11.0,93.0,1.0,2.0,38.0,1.0
00-0031001,2017,2,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0
00-0024369,2012,11,0.0,0.0,0.0,0.0,17.0,129.0,0.0,0.0,0.0,0.0
00-0035510,2019,1,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0
00-0035510,2020,8,-16.0,0.0,0.0,0.0,17.0,167.0,0.0,0.0,0.0,0.0
00-0035510,2021,8,0.0,0.0,0.0,0.0,8.0,113.0,0.0,1.0,-1.0,0.0
00-0035510,2022,5,0.0,0.0,0.0,0.0,8.0,134.0,0.0,0.0,0.0,0.0
00-0030024,2013,2,298.0,4.0,3.0,0.426,0.0,0.0,0.0,3.0,17.0,0.0
00-0034115,2018,6,0.0,0.0,0.0,0.0,12.0,98.0,1.0,66.0,266.0,0.0
00-0034115,2019,8,0.0,0.0,0.0,0.0,3.0,34.0,1.0,27.0,105.0,4.0
00-0034115,2020,11,0.0,0.0,0.0,0.0,13.0,133.0,3.0,126.0,600.0,7.0
00-0034115,2021,6,0.0,0.0,0.0,0.0,7.0,31.0,0.0,79.0,294.0,2.0
00-0034115,2022,8,0.0,0.0,0.0,0.0,22.0,185.0,1.0,176.0,860.0,7.0
00-0034115,2023,9,0.0,0.0,0.0,0.0,14.0,85.0,0.0,41.0,188.0,0.0
00-0033464,2017,2,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0
00-0033464,2018,3,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,-4.0,0.0
00-0037755,2022,12,0.0,0.0,0.0,0.0,25.0,312.0,3.0,0.0,0.0,0.0
00-0032429,2016,9,0.0,0.0,0.0,0.0,16.0,122.0,1.0,0.0,0.0,0.0
00-0032429,2017,6,0.0,0.0,0.0,0.0,8.0,92.0,0.0,0.0,0.0,0.0
00-0030691,2015,8,0.0,0.0,0.0,0.0,31.0,363.0,0.0,0.0,0.0,0.0
00-0031301,2014,16,0.0,0.0,0.0,0.0,27.0,215.0,0.0,222.0,1124.0,9.0
00-0031301,2015,16,0.0,0.0,0.0,0.0,15.0,79.0,1.0,224.0,796.0,11.0
00-0031301,2016,15,0.0,0.0,0.0,0.0,21.0,174.0,0.0,222.0,839.0,9.0
00-0031301,2017,7,0.0,0.0,0.0,0.0,4.0,16.0,0.0,37.0,116.0,0.0
00-0031301,2018,1,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,25.0,0.0
00-0028091,2012,16,42.0,0.0,0.0,1.0,56.0,827.0,3.0,5.0,8.0,0.0
00-0028091,2013,12,0.0,0.0,0.0,0.0,43.0,523.0,4.0,4.0,11.0,0.0
00-0028091,2014,16,0.0,0.0,0.0,0.0,38.0,409.0,2.0,4.0,49.0,0.0
00-0028091,2015,5,0.0,0.0,0.0,0.0,16.0,152.0,2.0,0.0,0.0,0.0
00-0028091,2016,16,0.0,0.0,0.0,0.0,64.0,667.0,3.0,0.0,0.0,0.0
00-0028091,2017,7,0.0,0.0,0.0,0.0,22.0,225.0,1.0,0.0,0.0,0.0
00-0028091,2018,1,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0
00-0031569,2015,15,0.0,0.0,0.0,0.0,22.0,279.0,1.0,150.0,539.0,6.0
00-0031569,2016,12,0.0,0.0,0.0,0.0,19.0,142.0,0.0,62.0,200.0,4.0
00-0031569,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.0
00-0026995,2012,15,0.0,0.0,0.0,0.0,69.0,871.0,8.0,0.0,0.0,0.0
00-0026995,2014,16,0.0,0.0,0.0,0.0,85.0,1318.0,10.0,0.0,0.0,0.0
00-0026995,2015,15,-3.0,0.0,0.0,0.0,87.0,1088.0,8.0,3.0,14.0,0.0
00-0026995,2016,12,0.0,0.0,0.0,0.0,44.0,536.0,2.0,1.0,-1.0,0.0
00-0026995,2017,12,0.0,0.0,0.0,0.0,40.0,440.0,3.0,0.0,0.0,0.0
00-0033955,2020,15,0.0,0.0,0.0,0.0,12.0,55.0,0.0,47.0,204.0,1.0
00-0033955,2021,13,0.0,0.0,0.0,0.0,28.0,240.0,1.0,41.0,156.0,0.0
00-0037805,2022,2,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
00-0037805,2023,10,0.0,0.0,0.0,0.0,16.0,151.0,0.0,0.0,0.0,0.0
00-0033528,2017,3,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0
00-0033528,2018,5,0.0,0.0,0.0,0.0,5.0,41.0,1.0,0.0,0.0,0.0
00-0033528,2019,15,0.0,0.0,0.0,0.0,26.0,241.0,2.0,0.0,0.0,0.0
00-0033528,2020,3,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
00-0033528,2021,2,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0
00-0029441,2014,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0
00-0031376,2014,11,0.0,0.0,0.0,0.0,27.0,135.0,0.0,113.0,538.0,0.0
00-0031376,2015,16,0.0,0.0,0.0,0.0,21.0,173.0,1.0,52.0,271.0,2.0
00-0031376,2016,15,0.0,0.0,0.0,0.0,43.0,255.0,2.0,161.0,541.0,2.0
00-0031376,2017,16,0.0,0.0,0.0,0.0,51.0,421.0,2.0,151.0,572.0,3.0
00-0031376,2020,14,0.0,0.0,0.0,0.0,33.0,253.0,1.0,81.0,319.0,5.0
00-0031376,2021,7,0.0,0.0,0.0,0.0,13.0,98.0,1.0,12.0,62.0,0.0
00-0031376,2022,17,0.0,0.0,0.0,0.0,56.0,514.0,9.0,72.0,291.0,1.0
00-0031376,2023,12,4.0,1.0,0.0,1.0,25.0,192.0,4.0,21.0,60.0,1.0
00-0027873,2012,16,0.0,0.0,0.0,0.0,64.0,737.0,5.0,0.0,0.0,0.0
00-0027873,2013,14,0.0,0.0,0.0,0.0,46.0,458.0,4.0,0.0,0.0,0.0
00-0027873,2014,15,0.0,0.0,0.0,0.0,62.0,460.0,5.0,0.0,0.0,0.0
00-0027873,2015,13,0.0,0.0,0.0,0.0,18.0,223.0,1.0,0.0,0.0,0.0
00-0027873,2016,16,0.0,0.0,0.0,0.0,37.0,391.0,2.0,0.0,0.0,0.0
00-0027873,2017,14,0.0,0.0,0.0,0.0,33.0,322.0,2.0,0.0,0.0,0.0
00-0027873,2018,8,0.0,0.0,0.0,0.0,9.0,94.0,0.0,0.0,0.0,0.0
00-0029159,2012,5,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0
00-0029159,2013,14,0.0,0.0,0.0,0.0,22.0,346.0,4.0,0.0,0.0,0.0
00-0029159,2014,15,17.0,0.0,0.0,1.0,38.0,537.0,1.0,2.0,15.0,0.0
00-0029159,2015,16,0.0,0.0,0.0,0.0,49.0,685.0,5.0,0.0,0.0,0.0
00-0029159,2016,16,0.0,0.0,0.0,0.0,41.0,510.0,1.0,0.0,0.0,0.0
00-0029159,2017,16,0.0,0.0,0.0,0.0,65.0,810.0,5.0,0.0,0.0,0.0
00-0029159,2018,13,0.0,0.0,0.0,0.0,37.0,371.0,1.0,0.0,0.0,0.0
00-0036670,2021,4,0.0,0.0,0.0,0.0,4.0,23.0,0.0,15.0,74.0,2.0
00-0026231,2012,16,0.0,0.0,0.0,0.0,61.0,667.0,2.0,0.0,0.0,0.0
00-0026231,2013,6,0.0,0.0,0.0,0.0,25.0,300.0,3.0,0.0,0.0,0.0
00-0031462,2015,6,0.0,0.0,0.0,0.0,8.0,59.0,0.0,0.0,0.0,0.0
00-0031462,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037267,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0
00-0037267,2023,17,0.0,0.0,0.0,0.0,44.0,319.0,5.0,206.0,815.0,4.0
00-0026186,2012,12,0.0,0.0,0.0,0.0,26.0,274.0,0.0,0.0,0.0,0.0
00-0026186,2013,16,0.0,0.0,0.0,0.0,48.0,726.0,2.0,0.0,0.0,0.0
00-0026186,2015,5,0.0,0.0,0.0,0.0,5.0,54.0,1.0,0.0,0.0,0.0
00-0028021,2012,6,0.0,0.0,0.0,0.0,3.0,22.0,1.0,1.0,6.0,0.0
00-0028021,2013,9,0.0,0.0,0.0,0.0,29.0,329.0,2.0,2.0,57.0,1.0
00-0028021,2014,2,0.0,0.0,0.0,0.0,6.0,40.0,0.0,1.0,-2.0,0.0
00-0022811,2012,12,0.0,0.0,0.0,0.0,17.0,205.0,0.0,0.0,0.0,0.0
00-0022811,2013,15,0.0,0.0,0.0,0.0,46.0,607.0,11.0,1.0,-5.0,0.0
00-0022811,2014,15,0.0,0.0,0.0,0.0,48.0,573.0,1.0,0.0,0.0,0.0
00-0022811,2015,14,0.0,0.0,0.0,0.0,39.0,485.0,3.0,1.0,16.0,0.0
00-0036407,2020,16,0.0,0.0,0.0,0.0,52.0,858.0,4.0,0.0,0.0,0.0
00-0036407,2021,10,0.0,0.0,0.0,0.0,38.0,467.0,0.0,2.0,3.0,0.0
00-0036407,2022,15,0.0,0.0,0.0,0.0,67.0,972.0,6.0,4.0,40.0,0.0
00-0036407,2023,16,0.0,0.0,0.0,0.0,54.0,758.0,2.0,0.0,0.0,0.0
00-0035562,2021,3,0.0,0.0,0.0,0.0,2.0,21.0,2.0,0.0,0.0,0.0
00-0035562,2022,2,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0
00-0035562,2023,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
00-0032135,2015,5,0.0,0.0,0.0,0.0,8.0,58.0,1.0,0.0,0.0,0.0
00-0032135,2016,16,0.0,0.0,0.0,0.0,39.0,338.0,3.0,0.0,0.0,0.0
00-0032135,2017,14,0.0,0.0,0.0,0.0,43.0,372.0,3.0,0.0,0.0,0.0
00-0032135,2018,14,0.0,0.0,0.0,0.0,30.0,423.0,2.0,0.0,0.0,0.0
00-0032135,2019,13,0.0,0.0,0.0,0.0,16.0,142.0,0.0,0.0,0.0,0.0
00-0032135,2020,12,0.0,0.0,0.0,0.0,14.0,129.0,2.0,0.0,0.0,0.0
00-0032135,2021,4,0.0,0.0,0.0,0.0,7.0,62.0,1.0,0.0,0.0,0.0
00-0027659,2014,4,203.0,2.0,1.0,0.51,0.0,0.0,0.0,3.0,9.0,0.0
00-0027659,2015,2,701.0,3.0,4.0,0.545,0.0,0.0,0.0,10.0,38.0,0.0
00-0031345,2014,5,146.0,1.0,0.0,0.594,0.0,0.0,0.0,4.0,16.0,0.0
00-0031345,2015,4,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
00-0031345,2016,6,487.0,4.0,0.0,0.652,1.0,3.0,0.0,3.0,13.0,0.0
00-0031345,2018,3,623.0,6.0,3.0,0.515,0.0,0.0,0.0,7.0,34.0,0.0
00-0031345,2019,16,3745.0,29.0,13.0,0.64,0.0,0.0,0.0,30.0,78.0,1.0
00-0031345,2020,6,1019.0,7.0,5.0,0.623,0.0,0.0,0.0,7.0,28.0,0.0
00-0031345,2021,15,3611.0,20.0,12.0,0.642,0.0,0.0,0.0,26.0,63.0,3.0
00-0031345,2022,11,2337.0,16.0,4.0,0.635,0.0,0.0,0.0,18.0,38.0,2.0
00-0031345,2023,7,1106.0,7.0,9.0,0.601,0.0,0.0,0.0,14.0,47.0,0.0
00-0027696,2012,15,0.0,0.0,0.0,0.0,85.0,982.0,10.0,0.0,0.0,0.0
00-0027696,2013,16,0.0,0.0,0.0,0.0,86.0,1215.0,17.0,0.0,0.0,0.0
00-0027696,2014,15,0.0,0.0,0.0,0.0,85.0,889.0,12.0,0.0,0.0,0.0
00-0027696,2015,11,0.0,0.0,0.0,0.0,48.0,605.0,2.0,0.0,0.0,0.0
00-0027696,2016,16,0.0,0.0,0.0,0.0,65.0,923.0,6.0,1.0,0.0,0.0
00-0027696,2017,16,0.0,0.0,0.0,0.0,57.0,522.0,10.0,0.0,0.0,0.0
00-0027696,2018,16,0.0,0.0,0.0,0.0,55.0,636.0,2.0,0.0,0.0,0.0
00-0027696,2019,16,0.0,0.0,0.0,0.0,38.0,447.0,3.0,0.0,0.0,0.0
00-0027696,2020,16,0.0,0.0,0.0,0.0,50.0,456.0,8.0,0.0,0.0,0.0
00-0027696,2021,11,0.0,0.0,0.0,0.0,14.0,169.0,3.0,0.0,0.0,0.0
00-0027696,2023,5,0.0,0.0,0.0,0.0,6.0,39.0,4.0,0.0,0.0,0.0
00-0029271,2012,3,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,13.0,0.0
00-0029048,2014,7,0.0,0.0,0.0,0.0,9.0,62.0,0.0,21.0,88.0,0.0
00-0029048,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
00-0036442,2020,10,2457.0,14.0,5.0,0.61,0.0,0.0,0.0,33.0,146.0,3.0
